zone,geometry,animal_score,human_score,contains_cluster,nearest_cluster,cluster_score
6320,"POLYGON ((355615.2118160809 177311.26665990456, 355604.16828180605 177239.13579726446, 355536.6470117351 177218.25040654832, 355480.1692256343 177269.49650871207, 355491.21326598735 177341.62768538448, 355558.7345863576 177362.51244585804, 355615.2118160809 177311.26665990456))",0.3253617542560024,0.4753428002617246,0.0,12.0,0.7554444745067956
6321,"POLYGON ((355040.6383249693 177339.69552960113, 355029.5924042992 177267.56248888402, 354962.06634119543 177246.67659071286, 354905.58614847966 177297.924363541, 354916.6325753011 177370.05771829822, 354984.15868868027 177390.94298618432, 355040.6383249693 177339.69552960113))",0.32521663140101936,0.4789443418248113,0.0,6.0,0.5289663253332552
6322,"POLYGON ((355491.21326598735 177341.62768538448, 355480.1692256343 177269.49650871207, 355412.64698689105 177248.61114255828, 355356.1687382046 177299.85758332442, 355367.21328465646 177371.989074027, 355434.73557368916 177392.8738099283, 355491.21326598735 177341.62768538448))",0.3145966154766447,0.4835105528004242,0.0,12.0,0.7554444745067956
6323,"POLYGON ((355367.21328465646 177371.989074027, 355356.1687382046 177299.85758332442, 355288.645530794 177278.97224173078, 355232.1668195491 177330.21902110288, 355243.21187211946 177402.3508258335, 355310.7351298093 177423.23553715972, 355367.21328465646 177371.989074027))",0.30476313141735145,0.4700954265171283,0.0,12.0,0.7554444745067956
6324,"POLYGON ((355817.77098413405 177373.920433924, 355806.72831793217 177301.79080718546, 355739.20893490594 177280.90599758085, 355682.73216778226 177332.15144494257, 355693.77534004766 177404.28138569434, 355761.29477336805 177425.16556506342, 355817.77098413405 177373.920433924))",0.3008986544794132,0.5475776210586164,0.0,12.0,0.7554444745067956
6325,"POLYGON ((355243.21187211946 177402.3508258335, 355232.1668195491 177330.21902110288, 355164.6426434761 177309.33370407793, 355108.1634696966 177360.58082205523, 355119.20902840514 177432.71294081392, 355186.73325474863 177453.5976275623, 355243.21187211946 177402.3508258335))",0.2973002322689633,0.4727658738493037,0.0,12.0,0.7554444745067956
6326,"POLYGON ((355693.77534004766 177404.28138569434, 355682.73216778226 177332.15144494257, 355615.2118160809 177311.26665990456, 355558.7345863576 177362.51244585804, 355569.77826470847 177434.64270061802, 355637.2986666932 177455.52685541136, 355693.77534004766 177404.28138569434))",0.2940987558874786,0.4240045326771933,0.0,12.0,0.7554444745067956
6327,"POLYGON ((355119.20902840514 177432.71294081392, 355108.1634696966 177360.58082205523, 355040.6383249693 177339.69552960113, 354984.15868868027 177390.94298618432, 354995.20475354773 177463.07541896892, 355062.7299485366 177483.96008113585, 355119.20902840514 177432.71294081392))",0.2942926191581894,0.4727658738493037,0.0,12.0,0.7554444745067956
6328,"POLYGON ((355569.77826470847 177434.64270061802, 355558.7345863576 177362.51244585804, 355491.21326598735 177341.62768538448, 355434.73557368916 177392.8738099283, 355445.779758145 177465.0043786958, 355513.3011287897 177485.88850891264, 355569.77826470847 177434.64270061802))",0.2899638715323541,0.42956365659200185,0.0,12.0,0.7554444745067956
6329,"POLYGON ((354995.20475354773 177463.07541896892, 354984.15868868027 177390.94298618432, 354916.6325753011 177370.05771829822, 354860.15247652907 177421.30551349517, 354871.19904757285 177493.43826030352, 354938.7252112055 177514.32289788907, 354995.20475354773 177463.07541896892))",0.2929372771218136,0.4994723669526488,0.0,6.0,0.5289663253332552
6330,"POLYGON ((354466.02885656664 177368.12636675546, 354454.980549257 177295.99114784237, 354387.44969319063 177275.1047421957, 354330.9670941719 177326.3541857917, 354342.0159077057 177398.4897187646, 354409.54681402736 177419.3754940817, 354466.02885656664 177368.12636675546))",0.37742223361209176,0.427740811006744,0.0,6.0,0.5289663253332552
6331,"POLYGON ((354916.6325753011 177370.05771829822, 354905.58614847966 177297.924363541, 354838.05911672296 177277.03848993644, 354781.57846151217 177328.28660138184, 354792.6253945038 177400.4202701855, 354860.15247652907 177421.30551349517, 354916.6325753011 177370.05771829822))",0.3267431466046993,0.4727658738493037,0.0,6.0,0.5289663253332552
6332,"POLYGON ((354342.0159077057 177398.4897187646, 354330.9670941719 177326.3541857917, 354263.4352694679 177305.46780471288, 354206.9522080478 177356.71758695168, 354218.001527826 177428.85343398596, 354285.53340277384 177449.7391847223, 354342.0159077057 177398.4897187646))",0.3688624655015322,0.4606555344079553,0.0,6.0,0.5289663253332552
6333,"POLYGON ((354792.6253945038 177400.4202701855, 354781.57846151217 177328.28660138184, 354714.0504611052 177307.40075234458, 354657.5693434275 177358.64920241648, 354668.61678261036 177430.78318526654, 354736.14483327547 177451.66840399476, 354792.6253945038 177400.4202701855))",0.3341324524419693,0.44403647617345293,0.0,6.0,0.5289663253332552
6334,"POLYGON ((354218.001527826 177428.85343398596, 354206.9522080478 177356.71758695168, 354139.4194147126 177335.83123044798, 354082.93589091394 177387.08135132806, 354093.9857169558 177459.21751242084, 354161.51856052654 177480.10323857155, 354218.001527826 177428.85343398596))",0.366278226104101,0.4307811257604472,0.0,6.0,0.5289663253332552
6335,"POLYGON ((354668.61678261036 177430.78318526654, 354657.5693434275 177358.64920241648, 354590.0403743756 177337.76337794925, 354533.55879425525 177389.01216664765, 354544.60673964844 177461.14646353922, 354612.13575894845 177482.0316576839, 354668.61678261036 177430.78318526654))",0.3513109513645387,0.4281048018742341,0.0,6.0,0.5289663253332552
6336,"POLYGON ((354544.60673964844 177461.14646353922, 354533.55879425525 177389.01216664765, 354466.02885656664 177368.12636675546, 354409.54681402736 177419.3754940817, 354420.59526565275 177491.51010501554, 354488.12525358034 177512.39527457592, 354544.60673964844 177461.14646353922))",0.37450063722290455,0.42753496816553993,0.0,6.0,0.5289663253332552
6337,"POLYGON ((354420.59526565275 177491.51010501554, 354409.54681402736 177419.3754940817, 354342.0159077057 177398.4897187646, 354285.53340277384 177449.7391847223, 354296.58236064954 177521.8741096948, 354364.11331720033 177542.75925466948, 354420.59526565275 177491.51010501554))",0.3860562863932915,0.4727658738493037,0.0,6.0,0.5289663253332552
6338,"POLYGON ((354871.19904757285 177493.43826030352, 354860.15247652907 177421.30551349517, 354792.6253945038 177400.4202701855, 354736.14483327547 177451.66840399476, 354747.19191051676 177523.80146482692, 354814.7190427835 177544.68607782747, 354871.19904757285 177493.43826030352))",0.2944896846112773,0.461479262996681,0.0,6.0,0.5289663253332552
6339,"POLYGON ((354296.58236064954 177521.8741096948, 354285.53340277384 177449.7391847223, 354218.001527826 177428.85343398596, 354161.51856052654 177480.10323857155, 354172.5680246734 177552.2384775855, 354240.09994984296 177573.12359797023, 354296.58236064954 177521.8741096948))",0.3865262056174259,0.4727658738493037,0.0,6.0,0.5289663253332552
6340,"POLYGON ((353564.7523929641 177364.2636762393, 353553.70032432 177292.124728732, 353486.16181974724 177271.2372589273, 353429.67533358285 177322.4893670234, 353440.72790855716 177394.6286286246, 353508.2664633587 177415.51546803303, 353564.7523929641 177364.2636762393))",0.3987430519737752,0.4172643121656444,0.0,6.0,0.5289663253332552
6341,"POLYGON ((354015.40212895436 177366.19501940015, 354004.35194103693 177294.05793623562, 353936.8172606977 177273.17099852336, 353880.33271802793 177324.42177433433, 353891.3834122237 177396.55917157506, 353958.9181428023 177417.44547892368, 354015.40212895436 177366.19501940015))",0.3460801763020072,0.4174584338365932,0.0,6.0,0.5289663253332552
6342,"POLYGON ((353891.3834122237 177396.55917157506, 353880.33271802793 177324.42177433433, 353812.79706906545 177303.53486119292, 353756.31206405826 177354.7859756651, 353767.3632645494 177426.92368698056, 353834.8989637453 177447.80996974773, 353891.3834122237 177396.55917157506))",0.3568271248796183,0.4060810155580333,0.0,6.0,0.5289663253332552
6343,"POLYGON ((353767.3632645494 177426.92368698056, 353756.31206405826 177354.7859756651, 353688.77544647706 177333.89908709587, 353632.28997915896 177385.15054022986, 353643.34168596735 177457.2885656209, 353710.87835377106 177478.17482380167, 353767.3632645494 177426.92368698056))",0.3749185078440605,0.4027846502690117,0.0,6.0,0.5289663253332552
6344,"POLYGON ((353643.34168596735 177457.2885656209, 353632.28997915896 177385.15054022986, 353564.7523929641 177364.2636762393, 353508.2664633587 177415.51546803303, 353519.3186765039 177487.6538074988, 353586.8563129113 177508.5400410918, 353643.34168596735 177457.2885656209))",0.4069835413494383,0.4191473412659325,0.0,6.0,0.5289663253332552
6345,"POLYGON ((354093.9857169558 177459.21751242084, 354082.93589091394 177387.08135132806, 354015.40212895436 177366.19501940015, 353958.9181428023 177417.44547892368, 353969.9684751286 177489.58195407497, 354037.50228731526 177510.46765564207, 354093.9857169558 177459.21751242084))",0.3690423930337353,0.41364611109693694,0.0,6.0,0.5289663253332552
6346,"POLYGON ((353519.3186765039 177487.6538074988, 353508.2664633587 177415.51546803303, 353440.72790855716 177394.6286286246, 353384.2415166906 177445.88075908518, 353395.2942361919 177518.0194126222, 353462.83284119813 177538.90562162525, 353519.3186765039 177487.6538074988))",0.4146738284739597,0.4631993293271207,0.0,6.0,0.5289663253332552
6347,"POLYGON ((353969.9684751286 177489.58195407497, 353958.9181428023 177417.44547892368, 353891.3834122237 177396.55917157506, 353834.8989637453 177447.80996974773, 353845.9498023744 177519.94675895682, 353913.48458317114 177540.83243593114, 353969.9684751286 177489.58195407497))",0.3797362533462431,0.3963539960333335,0.0,6.0,0.5289663253332552
6348,"POLYGON ((353845.9498023744 177519.94675895682, 353834.8989637453 177447.80996974773, 353767.3632645494 177426.92368698056, 353710.87835377106 177478.17482380167, 353721.92969872407 177550.31192706706, 353789.46544812643 177571.197579448, 353845.9498023744 177519.94675895682))",0.3932173047340036,0.4126572245096413,0.0,6.0,0.5289663253332552
6349,"POLYGON ((353721.92969872407 177550.31192706706, 353710.87835377106 177478.17482380167, 353643.34168596735 177457.2885656209, 353586.8563129113 177508.5400410918, 353597.90816420753 177580.6774584129, 353665.4448822109 177601.56308620173, 353721.92969872407 177550.31192706706))",0.3993256964564069,0.4275282031640065,0.0,6.0,0.5289663253332552
6350,"POLYGON ((352224.9263645814 177018.63238643314, 352213.8685808915 176946.48570700892, 352146.317785957 176925.5947739036, 352089.82472445205 176976.8511506901, 352100.8830145708 177048.9981443123, 352168.4338597581 177069.8884469443, 352224.9263645814 177018.63238643314))",0.5712550129616308,0.4490365879551628,0.0,6.0,0.5289663253332552
6351,"POLYGON ((352675.6507035238 177020.57250811474, 352664.5948006927 176948.4276934284, 352597.04782990465 176927.53729258827, 352540.5567116757 176978.79233686952, 352551.6131208832 177050.9374657403, 352619.1601419381 177071.82723614044, 352675.6507035238 177020.57250811474))",0.5380119058048287,0.4623318274084588,0.0,6.0,0.5289663253332552
6352,"POLYGON ((352551.6131208832 177050.9374657403, 352540.5567116757 176978.79233686952, 352473.00877227937 176957.90196057252, 352416.51719182695 177009.1573435985, 352427.57410743006 177081.3027866496, 352495.1220970843 177102.19253249234, 352551.6131208832 177050.9374657403))",0.5330899500461797,0.4274758923572616,0.0,6.0,0.5289663253332552
6353,"POLYGON ((352427.57410743006 177081.3027866496, 352416.51719182695 177009.1573435985, 352348.9682838273 176988.26699185465, 352292.4762411783 177039.52271362318, 352303.5336631974 177111.66847085668, 352371.0826214447 177132.5581921378, 352427.57410743006 177081.3027866496))",0.5308912676956987,0.4556225275844274,0.0,6.0,0.5289663253332552
6354,"POLYGON ((352878.2869739202 177083.24131165817, 352867.2319391619 177011.0977332798, 352799.68685532204 176990.20791377279, 352743.19675597316 177041.4623030686, 352754.2522970952 177113.6061956131, 352821.7974311955 177134.49538469134, 352878.2869739202 177083.24131165817))",0.5588287930213568,0.5007832153252488,0.0,6.0,0.5289663253332552
6355,"POLYGON ((352303.5336631974 177111.66847085668, 352292.4762411783 177039.52271362318, 352224.9263645814 177018.63238643314, 352168.4338597581 177069.8884469443, 352179.4917882142 177142.03451836162, 352247.0417150497 177162.9242150804, 352303.5336631974 177111.66847085668))",0.5425496695470275,0.4540874893715683,0.0,6.0,0.5289663253332552
6356,"POLYGON ((352754.2522970952 177113.6061956131, 352743.19675597316 177041.4623030686, 352675.6507035238 177020.57250811474, 352619.1601419381 177071.82723614044, 352630.2161894418 177143.971442846, 352697.76229214383 177164.86060736264, 352754.2522970952 177113.6061956131))",0.5567286795536941,0.4727658738493037,0.0,6.0,0.5289663253332552
6357,"POLYGON ((352630.2161894418 177143.971442846, 352619.1601419381 177071.82723614044, 352551.6131208832 177050.9374657403, 352495.1220970843 177102.19253249234, 352506.1786509908 177174.33705336548, 352573.7257222878 177195.22619331552, 352630.2161894418 177143.971442846))",0.5461188731557423,0.4321943915999099,0.0,6.0,0.5289663253332552
6358,"POLYGON ((352506.1786509908 177174.33705336548, 352495.1220970843 177102.19253249234, 352427.57410743006 177081.3027866496, 352371.0826214447 177132.5581921378, 352382.139681773 177204.70302717423, 352449.6877216611 177225.59214255563, 352506.1786509908 177174.33705336548))",0.5407669307887202,0.4611662687156179,0.0,6.0,0.5289663253332552
6359,"POLYGON ((352382.139681773 177204.70302717423, 352371.0826214447 177132.5581921378, 352303.5336631974 177111.66847085668, 352247.0417150497 177162.9242150804, 352258.0992818214 177235.069364278, 352325.6482902921 177255.95845508995, 352382.139681773 177204.70302717423))",0.5379365747480229,0.4654932871826015,0.0,6.0,0.5289663253332552
6360,"POLYGON ((351976.83823382715 177079.36426550278, 352044.39004760154 177100.25454357453, 352100.8830145708 177048.9981443123, 352089.82472445205 176976.8511506901, 352055.2454200997 176966.1570980178, 352024.4154354941 177007.4718843751, 351974.15442908823 177061.85501579364, 351976.83823382715 177079.36426550278))",0.5900116709404665,0.4143193828096817,0.0,6.0,0.5289663253332552
6361,"POLYGON ((352179.4917882142 177142.03451836162, 352168.4338597581 177069.8884469443, 352100.8830145708 177048.9981443123, 352044.39004760154 177100.25454357453, 352055.44848251244 177172.40092917142, 352122.99937793025 177193.2906013208, 352179.4917882142 177142.03451836162))",0.5431982529432633,0.4242074569171816,0.0,6.0,0.5289663253332552
6362,"POLYGON ((352055.44848251244 177172.40092917142, 352044.39004760154 177100.25454357453, 351976.83823382715 177079.36426550278, 351920.3448047363 177130.62100351468, 351931.40374612284 177202.767703289, 351998.955610118 177223.65735086758, 352055.44848251244 177172.40092917142))",0.5744770032296455,0.4007461085785749,0.0,6.0,0.5289663253332552
6363,"POLYGON ((351874.91041164304 177254.02446372982, 351931.40374612284 177202.767703289, 351920.3448047363 177130.62100351468, 351912.76830071013 177128.2779662005, 351813.97610436776 177235.18146553118, 351874.91041164304 177254.02446372982))",0.6121957032313244,0.3768973003220081,0.0,6.0,0.5289663253332552
6364,"POLYGON ((352134.0574511645 177265.43606467952, 352122.99937793025 177193.2906013208, 352055.44848251244 177172.40092917142, 351998.955610118 177223.65735086758, 352010.0141898348 177295.80312838888, 352077.5651354578 177316.6921700493, 352134.0574511645 177265.43606467952))",0.5361340350530992,0.4064348433337256,0.0,6.0,0.5289663253332552
6365,"POLYGON ((352010.0141898348 177295.80312838888, 351998.955610118 177223.65735086758, 351931.40374612284 177202.767703289, 351874.91041164304 177254.02446372982, 351885.96949786117 177326.17055540805, 351953.5214120521 177347.05957248638, 352010.0141898348 177295.80312838888))",0.5650898324410776,0.3828288211984048,0.0,6.0,0.5289663253332552
6366,"POLYGON ((351761.92337527697 177356.53834574274, 351829.4762580295 177377.42733823607, 351885.96949786117 177326.17055540805, 351874.91041164304 177254.02446372982, 351813.97610436776 177235.18146553118, 351753.37341012707 177300.7631354768, 351761.92337527697 177356.53834574274))",0.6018195495034854,0.3589848044739511,0.0,6.0,0.5289663253332552
6367,"POLYGON ((352212.66513975285 177358.46967202786, 352201.60742821405 177286.3251309158, 352134.0574511645 177265.43606467952, 352077.5651354578 177316.6921700493, 352088.62335348374 177388.8370252985, 352156.17338072415 177409.72546104505, 352212.66513975285 177358.46967202786))",0.5180946846585042,0.4189548865838071,0.0,6.0,0.5289663253332552
6368,"POLYGON ((352088.62335348374 177388.8370252985, 352077.5651354578 177316.6921700493, 352010.0141898348 177295.80312838888, 351953.5214120521 177347.05957248638, 351964.5801365883 177419.20474187826, 352032.1311323912 177440.09315303352, 352088.62335348374 177388.8370252985))",0.5298214266945118,0.39497301596469336,0.0,6.0,0.5289663253332552
6369,"POLYGON ((351964.5801365883 177419.20474187826, 351953.5214120521 177347.05957248638, 351885.96949786117 177326.17055540805, 351829.4762580295 177377.42733823607, 351840.53548909555 177449.57282176934, 351908.0874534563 177470.4612083318, 351964.5801365883 177419.20474187826))",0.5548217118121554,0.3767944675089007,0.0,6.0,0.5289663253332552
6370,"POLYGON ((353407.5699663464 177178.20931368636, 353396.5171740902 177106.0685219753, 353328.97683279257 177085.17984051566, 353272.48923348705 177136.43258116185, 353283.5425320592 177208.57368700427, 353351.0829236154 177229.46173806558, 353407.5699663464 177178.20931368636))",0.3884626294441523,0.4099546918358639,0.0,6.0,0.5289663253332552
6371,"POLYGON ((353283.5425320592 177208.57368700427, 353272.48923348705 177136.43258116185, 353204.94792356994 177115.54392425955, 353148.45986197074 177166.7970036065, 353159.5136668799 177238.93842357962, 353227.05502704595 177259.8264500716, 353283.5425320592 177208.57368700427))",0.4068950491690093,0.4120637000601589,0.0,6.0,0.5289663253332552
6372,"POLYGON ((353159.5136668799 177238.93842357962, 353148.45986197074 177166.7970036065, 353080.9175834414 177145.90837126866, 353024.4290595746 177197.1617893143, 353035.4833708396 177269.3035234153, 353103.0256996097 177290.19152533647, 353159.5136668799 177238.93842357962))",0.4537816194327634,0.4255280916505079,0.0,6.0,0.5289663253332552
6373,"POLYGON ((353035.4833708396 177269.3035234153, 353024.4290595746 177197.1617893143, 352956.8858124363 177176.2731815395, 352900.39682632766 177227.5269382923, 352911.4516439698 177299.6689865205, 352978.9949413377 177320.55696386728, 353035.4833708396 177269.3035234153))",0.5046689726790768,0.4587293066854152,0.0,6.0,0.5289663253332552
6374,"POLYGON ((353486.16181974724 177271.2372589273, 353475.10938928724 177199.09738931357, 353407.5699663464 177178.20931368636, 353351.0829236154 177229.46173806558, 353362.1358603981 177301.60192179383, 353429.67533358285 177322.4893670234, 353486.16181974724 177271.2372589273))",0.3814704608009964,0.4052025970396142,0.0,6.0,0.5289663253332552
6375,"POLYGON ((353362.1358603981 177301.60192179383, 353351.0829236154 177229.46173806558, 353283.5425320592 177208.57368700427, 353227.05502704595 177259.8264500716, 353238.1084701722 177331.96694791206, 353305.6489119635 177352.8543685659, 353362.1358603981 177301.60192179383))",0.39832889982647096,0.4110833827641474,0.0,6.0,0.5289663253332552
6376,"POLYGON ((353238.1084701722 177331.96694791206, 353227.05502704595 177259.8264500716, 353159.5136668799 177238.93842357962, 353103.0256996097 177290.19152533647, 353114.0796490996 177362.33233728714, 353181.62105949037 177383.21973336377, 353238.1084701722 177331.96694791206))",0.43535523538181103,0.41386623549562657,0.0,6.0,0.5289663253332552
6377,"POLYGON ((353114.0796490996 177362.33233728714, 353103.0256996097 177290.19152533647, 353035.4833708396 177269.3035234153, 352978.9949413377 177320.55696386728, 352990.0493972106 177392.6980899232, 353057.59177619533 177413.58546141692, 353114.0796490996 177362.33233728714))",0.4767975477634692,0.4273643940254321,0.0,6.0,0.5289663253332552
6378,"POLYGON ((352990.0493972106 177392.6980899232, 352978.9949413377 177320.55696386728, 352911.4516439698 177299.6689865205, 352854.9627522611 177350.92276566406, 352866.0177145375 177423.06420583016, 352933.5610621121 177443.9515527375, 352990.0493972106 177392.6980899232))",0.4793281893390501,0.4764153187365864,0.0,6.0,0.5289663253332552
6379,"POLYGON ((353440.72790855716 177394.6286286246, 353429.67533358285 177322.4893670234, 353362.1358603981 177301.60192179383, 353305.6489119635 177352.8543685659, 353316.7019932865 177424.9939442589, 353384.2415166906 177445.88075908518, 353440.72790855716 177394.6286286246))",0.41820498562305786,0.42980668259611465,0.0,6.0,0.5289663253332552
6380,"POLYGON ((352832.85261058714 177206.6383550819, 352821.7974311955 177134.49538469134, 352754.2522970952 177113.6061956131, 352697.76229214383 177164.86060736264, 352708.817977924 177237.00389190024, 352776.36316226085 177257.8924505377, 352832.85261058714 177206.6383550819))",0.5653643448457595,0.4833076557472322,0.0,6.0,0.5289663253332552
6381,"POLYGON ((352258.0992818214 177235.069364278, 352247.0417150497 177162.9242150804, 352179.4917882142 177142.03451836162, 352122.99937793025 177193.2906013208, 352134.0574511645 177265.43606467952, 352201.60742821405 177286.3251309158, 352258.0992818214 177235.069364278))",0.5250267488158634,0.4290327324678221,0.0,6.0,0.5289663253332552
6382,"POLYGON ((352708.817977924 177237.00389190024, 352697.76229214383 177164.86060736264, 352630.2161894418 177143.971442846, 352573.7257222878 177195.22619331552, 352584.7819144783 177267.3697919987, 352652.32806740736 177288.25832606247, 352708.817977924 177237.00389190024))",0.5595562361609583,0.4316571584882071,0.0,6.0,0.5289663253332552
6383,"POLYGON ((352584.7819144783 177267.3697919987, 352573.7257222878 177195.22619331552, 352506.1786509908 177174.33705336548, 352449.6877216611 177225.59214255563, 352460.7444202805 177297.73605538148, 352528.29154179536 177318.6245648731, 352584.7819144783 177267.3697919987))",0.5536988244799608,0.4572593275650613,0.0,6.0,0.5289663253332552
6384,"POLYGON ((352460.7444202805 177297.73605538148, 352449.6877216611 177225.59214255563, 352382.139681773 177204.70302717423, 352325.6482902921 177255.95845508995, 352336.705495362 177328.10268205788, 352404.2535854563 177348.99116696592, 352460.7444202805 177297.73605538148))",0.5442427974061688,0.4727658738493037,0.0,6.0,0.5289663253332552
6385,"POLYGON ((352911.4516439698 177299.6689865205, 352900.39682632766 177227.5269382923, 352832.85261058714 177206.6383550819, 352776.36316226085 177257.8924505377, 352787.4184862992 177330.03481289448, 352854.9627522611 177350.92276566406, 352911.4516439698 177299.6689865205))",0.5232012943209221,0.4620211948981831,0.0,6.0,0.5289663253332552
6386,"POLYGON ((352336.705495362 177328.10268205788, 352325.6482902921 177255.95845508995, 352258.0992818214 177235.069364278, 352201.60742821405 177286.3251309158, 352212.66513975285 177358.46967202786, 352280.21419842343 177379.3581323566, 352336.705495362 177328.10268205788))",0.5270629125674169,0.4644162922204211,0.0,6.0,0.5289663253332552
6387,"POLYGON ((352787.4184862992 177330.03481289448, 352776.36316226085 177257.8924505377, 352708.817977924 177237.00389190024, 352652.32806740736 177288.25832606247, 352663.3838978612 177360.40100254572, 352730.9291324106 177381.28893073602, 352787.4184862992 177330.03481289448))",0.5258649183568983,0.4553110941485528,0.0,6.0,0.5289663253332552
6388,"POLYGON ((352663.3838978612 177360.40100254572, 352652.32806740736 177288.25832606247, 352584.7819144783 177267.3697919987, 352528.29154179536 177318.6245648731, 352539.3478786862 177390.76755547925, 352606.8940818168 177411.65545908455, 352663.3838978612 177360.40100254572))",0.5390459159738932,0.4290049307385641,0.0,6.0,0.5289663253332552
6389,"POLYGON ((352539.3478786862 177390.76755547925, 352528.29154179536 177318.6245648731, 352460.7444202805 177297.73605538148, 352404.2535854563 177348.99116696592, 352415.31042880286 177421.13447169994, 352482.85760051175 177442.02235071885, 352539.3478786862 177390.76755547925))",0.5531019668266439,0.458610489770233,0.0,6.0,0.5289663253332552
6390,"POLYGON ((352415.31042880286 177421.13447169994, 352404.2535854563 177348.99116696592, 352336.705495362 177328.10268205788, 352280.21419842343 177379.3581323566, 352291.2715482442 177451.5017512114, 352358.8196885243 177472.38960564253, 352415.31042880286 177421.13447169994))",0.5368718929609779,0.4611288781359982,0.0,6.0,0.5289663253332552
6391,"POLYGON ((352866.0177145375 177423.06420583016, 352854.9627522611 177350.92276566406, 352787.4184862992 177330.03481289448, 352730.9291324106 177381.28893073602, 352741.98460110946 177453.4306850059, 352809.52891726675 177474.31800732762, 352866.0177145375 177423.06420583016))",0.4833823048985532,0.4817029177175926,0.0,6.0,0.5289663253332552
6392,"POLYGON ((352291.2715482442 177451.5017512114, 352280.21419842343 177379.3581323566, 352212.66513975285 177358.46967202786, 352156.17338072415 177409.72546104505, 352167.2312370424 177481.8693940228, 352234.7803458871 177502.75722385832, 352291.2715482442 177451.5017512114))",0.5227575255533927,0.4248347176407663,0.0,6.0,0.5289663253332552
6393,"POLYGON ((352741.98460110946 177453.4306850059, 352730.9291324106 177381.28893073602, 352663.3838978612 177360.40100254572, 352606.8940818168 177411.65545908455, 352617.9500569585 177483.79752746248, 352685.49534169503 177504.68482519285, 352741.98460110946 177453.4306850059))",0.4911519558339245,0.4858402801433205,0.0,6.0,0.5289663253332552
6394,"POLYGON ((352617.9500569585 177483.79752746248, 352606.8940818168 177411.65545908455, 352539.3478786862 177390.76755547925, 352482.85760051175 177442.02235071885, 352493.91408211476 177514.16473319993, 352561.4603354249 177535.0520063382, 352617.9500569585 177483.79752746248))",0.5135235391834663,0.4831195459435754,0.0,6.0,0.5289663253332552
6395,"POLYGON ((352493.91408211476 177514.16473319993, 352482.85760051175 177442.02235071885, 352415.31042880286 177421.13447169994, 352358.8196885243 177472.38960564253, 352369.8766766101 177544.53230222804, 352437.42389848776 177565.41955076723, 352493.91408211476 177514.16473319993))",0.5433301248489654,0.4582626287722292,0.0,6.0,0.5289663253332552
6396,"POLYGON ((352369.8766766101 177544.53230222804, 352358.8196885243 177472.38960564253, 352291.2715482442 177451.5017512114, 352234.7803458871 177502.75722385832, 352245.8378404757 177574.90023454907, 352313.38603091484 177595.78745848703, 352369.8766766101 177544.53230222804))",0.5338466555587957,0.4188677173929049,0.0,6.0,0.5289663253332552
6397,"POLYGON ((352820.58402419067 177546.4588393799, 352809.52891726675 177474.31800732762, 352741.98460110946 177453.4306850059, 352685.49534169503 177504.68482519285, 352696.5509550676 177576.8259713319, 352764.0953213986 177597.7126631937, 352820.58402419067 177546.4588393799))",0.44393875508867175,0.481224363061157,0.0,6.0,0.5289663253332552
6398,"POLYGON ((352245.8378404757 177574.90023454907, 352234.7803458871 177502.75722385832, 352167.2312370424 177481.8693940228, 352110.7395726294 177533.1252053741, 352121.79757374176 177605.26853016514, 352189.3467327367 177626.15572949895, 352245.8378404757 177574.90023454907))",0.5209509205512786,0.4293982311662599,0.0,6.0,0.5289663253332552
6399,"POLYGON ((352696.5509550676 177576.8259713319, 352685.49534169503 177504.68482519285, 352617.9500569585 177483.79752746248, 352561.4603354249 177535.0520063382, 352572.5164552662 177607.19346656196, 352640.06179016683 177628.0801338225, 352696.5509550676 177576.8259713319))",0.4646770616324105,0.4942552317515447,0.0,6.0,0.5289663253332552
6400,"POLYGON ((353316.7019932865 177424.9939442589, 353305.6489119635 177352.8543685659, 353238.1084701722 177331.96694791206, 353181.62105949037 177383.21973336377, 353192.6746471843 177455.35962314642, 353260.21513918345 177476.2464133863, 353316.7019932865 177424.9939442589))",0.4373205091347608,0.4267230954126031,0.0,6.0,0.5289663253332552
6401,"POLYGON ((353192.6746471843 177455.35962314642, 353181.62105949037 177383.21973336377, 353114.0796490996 177362.33233728714, 353057.59177619533 177413.58546141692, 353068.64587027975 177485.7256652885, 353136.18733087153 177506.61243093992, 353192.6746471843 177455.35962314642))",0.4356488515226096,0.459050431847993,0.0,6.0,0.5289663253332552
6402,"POLYGON ((353068.64587027975 177485.7256652885, 353057.59177619533 177413.58546141692, 352990.0493972106 177392.6980899232, 352933.5610621121 177443.9515527375, 352944.6156626049 177516.09207070014, 353012.1580917811 177536.97881175595, 353068.64587027975 177485.7256652885))",0.4363270854475654,0.4942552317515447,0.0,6.0,0.5289663253332552
6403,"POLYGON ((352944.6156626049 177516.09207070014, 352933.5610621121 177443.9515527375, 352866.0177145375 177423.06420583016, 352809.52891726675 177474.31800732762, 352820.58402419067 177546.4588393799, 352888.12742194737 177567.34555584082, 352944.6156626049 177516.09207070014))",0.4402360911821658,0.4835105528004242,0.0,6.0,0.5289663253332552
